# URI-level SSSOM - Interface Subset Attributes
# Filtered from comprehensive URI SSSOM to include only interface attributes
# Date: 2026-03-23T23:09:11.860122
# Total interface attributes: 83
# (Out of 268 total D4D attributes)
#
# Status breakdown:
#   free_text: 4
#   mapped: 59
#   novel_d4d: 20
#
# Current slot_uri coverage: 77/83 (92.8%)
# Attributes needing slot_uri: 4/83 (4.8%)
#
d4d_slot_name	d4d_slot_uri_current	subject_source	predicate_id	d4d_slot_uri_recommended	object_id	object_label	object_source	confidence	mapping_justification	comment	mapping_status	needs_slot_uri	vocab_crosswalk	author_id	mapping_date	mapping_set_id	mapping_set_version
raw_data_sources			semapv:UnmappableProperty					0.0	semapv:FreeTextProperty	Free text/narrative field - no slot_uri needed	free_text	no	N/A	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
raw_sources	d4d:rawSources	https://w3id.org/bridge2ai/data-sheets-schema/	skos:exactMatch	rai:dataCollectionRawData	rai:dataCollectionRawData	dataCollectionRawData	http://mlcommons.org/croissant/RAI/	1.0	semapv:ManualMappingCuration	Has SKOS alignment to RO-Crate vocabulary	mapped	no	true	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
regulatory_restrictions	d4d:regulatoryRestrictions	https://w3id.org/bridge2ai/data-sheets-schema/	skos:closeMatch	schema:conditionsOfAccess	schema:conditionsOfAccess	conditionsOfAccess	https://schema.org/	0.9	semapv:ManualMappingCuration	Has SKOS alignment to RO-Crate vocabulary	mapped	no	true	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
related_datasets	schema:isRelatedTo	https://schema.org/	skos:exactMatch	schema:isRelatedTo	schema:isRelatedTo	isRelatedTo	https://schema.org/	1.0	semapv:ManualMappingCuration	Has SKOS alignment to RO-Crate vocabulary	mapped	no	false	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
resources	schema:hasPart	https://schema.org/	skos:relatedMatch	schema:hasPart	schema:hasPart	hasPart	https://schema.org/	0.7	semapv:ManualMappingCuration	Has SKOS alignment to RO-Crate vocabulary	mapped	no	false	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
retention_limit	d4d:retentionLimit	https://w3id.org/bridge2ai/data-sheets-schema/	skos:exactMatch	d4d:retention_limit	d4d:retention_limit	retention_limit	https://w3id.org/bridge2ai/data-sheets-schema/	1.0	semapv:ManualMappingCuration	Novel D4D concept - should use d4d: namespace	novel_d4d	no	false	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
sampling_strategies	d4d:samplingStrategies	https://w3id.org/bridge2ai/data-sheets-schema/	skos:exactMatch	d4d:sampling_strategies	d4d:sampling_strategies	sampling_strategies	https://w3id.org/bridge2ai/data-sheets-schema/	1.0	semapv:ManualMappingCuration	Novel D4D concept - should use d4d: namespace	novel_d4d	no	false	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
sensitive_elements	d4d:sensitiveElements	https://w3id.org/bridge2ai/data-sheets-schema/	skos:closeMatch	rai:personalSensitiveInformation	rai:personalSensitiveInformation	personalSensitiveInformation	http://mlcommons.org/croissant/RAI/	0.9	semapv:ManualMappingCuration	Has SKOS alignment to RO-Crate vocabulary	mapped	no	true	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
sha256	dcterms:identifier	http://purl.org/dc/terms/	skos:exactMatch	evi:sha256	evi:sha256	sha256	https://w3id.org/EVI#	1.0	semapv:ManualMappingCuration	Has SKOS alignment to RO-Crate vocabulary	mapped	no	true	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
status	dcterms:type	http://purl.org/dc/terms/	skos:exactMatch	schema:creativeWorkStatus	schema:creativeWorkStatus	creativeWorkStatus	https://schema.org/	1.0	semapv:ManualMappingCuration	Has SKOS alignment to RO-Crate vocabulary	mapped	no	true	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
subpopulations	d4d:subpopulations	https://w3id.org/bridge2ai/data-sheets-schema/	skos:relatedMatch	schema:variableMeasured	schema:variableMeasured	variableMeasured	https://schema.org/	0.7	semapv:ManualMappingCuration	Has SKOS alignment to RO-Crate vocabulary	mapped	no	true	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
subsets	dcat:distribution	https://www.w3.org/ns/dcat#	skos:relatedMatch	schema:hasPart	schema:hasPart	hasPart	https://schema.org/	0.7	semapv:ManualMappingCuration	Has SKOS alignment to RO-Crate vocabulary	mapped	no	true	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
tasks	d4d:tasks	https://w3id.org/bridge2ai/data-sheets-schema/	skos:exactMatch	rai:dataUseCases	rai:dataUseCases	dataUseCases	http://mlcommons.org/croissant/RAI/	1.0	semapv:ManualMappingCuration	Has SKOS alignment to RO-Crate vocabulary	mapped	no	true	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
title	dcterms:title	http://purl.org/dc/terms/	skos:exactMatch	schema:name	schema:name	name	https://schema.org/	1.0	semapv:ManualMappingCuration	Has SKOS alignment to RO-Crate vocabulary	mapped	no	true	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
updates	d4d:updates	https://w3id.org/bridge2ai/data-sheets-schema/	skos:exactMatch	rai:dataReleaseMaintenancePlan	rai:dataReleaseMaintenancePlan	dataReleaseMaintenancePlan	http://mlcommons.org/croissant/RAI/	1.0	semapv:ManualMappingCuration	Has SKOS alignment to RO-Crate vocabulary	mapped	no	true	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
use_repository	d4d:useRepository	https://w3id.org/bridge2ai/data-sheets-schema/	skos:relatedMatch	schema:relatedLink	schema:relatedLink	relatedLink	https://schema.org/	0.7	semapv:ManualMappingCuration	Has SKOS alignment to RO-Crate vocabulary	mapped	no	true	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
variables	schema:variableMeasured	https://schema.org/	skos:exactMatch	schema:variableMeasured	schema:variableMeasured	variableMeasured	https://schema.org/	1.0	semapv:ManualMappingCuration	Has SKOS alignment to RO-Crate vocabulary	mapped	no	false	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
version	dcterms:hasVersion	http://purl.org/dc/terms/	skos:exactMatch	schema:version	schema:version	version	https://schema.org/	1.0	semapv:ManualMappingCuration	Has SKOS alignment to RO-Crate vocabulary	mapped	no	true	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
version_access	dcat:accessURL	https://www.w3.org/ns/dcat#	skos:relatedMatch	schema:version	schema:version	version	https://schema.org/	0.7	semapv:ManualMappingCuration	Has SKOS alignment to RO-Crate vocabulary	mapped	no	true	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
vulnerable_populations	d4d:vulnerablePopulations	https://w3id.org/bridge2ai/data-sheets-schema/	skos:exactMatch	d4d:vulnerable_populations	d4d:vulnerable_populations	vulnerable_populations	https://w3id.org/bridge2ai/data-sheets-schema/	1.0	semapv:ManualMappingCuration	Novel D4D concept - should use d4d: namespace	novel_d4d	no	false	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
was_derived_from	prov:wasDerivedFrom	http://www.w3.org/ns/prov#	skos:exactMatch	schema:isBasedOn	schema:isBasedOn	isBasedOn	https://schema.org/	1.0	semapv:ManualMappingCuration	Has SKOS alignment to RO-Crate vocabulary	mapped	no	true	https://orcid.org/0000-0000-0000-0000	2026-03-23	d4d-rocrate-uri-comprehensive-v1	1.0
